# m1_detect	m2_detect	luminosity_dustance	cos_theta_jn	s1z	s2z
4.988719853804630588e+01 2.316090448054993445e+01 9.149212921144857091e+02 9.098135281614483372e-01 -1.226260385302104516e-01 3.073351020626978181e-01
3.974624958272018205e+01 3.286255623580188256e+01 1.167485346285632886e+03 9.942531819722500996e-01 1.643495411049078758e-01 -4.869185110015568363e-02
4.972195983034366407e+01 3.042363253242382370e+01 1.067621397223711710e+03 9.364910366905033756e-01 -1.121716463159472127e-01 9.259385959137140798e-01
5.328158551592313330e+01 2.510792002217968744e+01 9.611744996796004443e+02 9.256913652412283033e-01 3.857057583615112334e-02 2.305076432965538769e-01
3.998578475350844741e+01 3.254371054577975286e+01 7.949317266558045958e+02 6.363499391675910832e-01 1.428333608271845634e-01 -7.175159432902700196e-02
4.939472806078154576e+01 2.625810874381267368e+01 1.061138531470321141e+03 9.489006239863493342e-01 7.629814654881882097e-02 -3.400359324374525177e-02
3.958110686513269627e+01 3.508790988510565967e+01 8.207082261616362757e+02 7.032629423266651969e-01 -2.610972918164070067e-01 6.173186827082158823e-01
4.660602927016751096e+01 3.209944202101501531e+01 8.907675772420255953e+02 6.543521084899468487e-01 3.165999791697580168e-01 1.550107837194115157e-01
3.944381962030921329e+01 3.514758468933757030e+01 1.136418268202853824e+03 9.582274805402704043e-01 4.340183501555267553e-01 -2.575237674416614442e-01
4.102520653362639536e+01 3.351081137216673511e+01 8.247246677748755701e+02 7.364308033034865364e-01 -3.281717507770555153e-01 8.131664516410552768e-01
3.797350741855273526e+01 3.321786841751227826e+01 8.208651508357752391e+02 6.338548032286737133e-01 -5.178668573588327689e-02 1.546844806139984208e-01
3.992532691516662169e+01 3.472935579595396405e+01 1.101394169972992586e+03 9.519661320533090443e-01 2.008216070032626532e-01 5.959423820909371533e-02
4.164655059126618397e+01 3.242285908469307287e+01 1.081081339446381207e+03 9.654585393682285632e-01 8.532269319191852774e-02 1.612831241709319630e-01
4.457123379895892157e+01 2.789199401180925619e+01 7.648782331379140942e+02 9.220045631089870408e-01 5.374856214285318734e-02 1.457104499043428494e-02
3.865453587931315127e+01 3.409269246985171264e+01 7.760845317381181303e+02 6.654011021550844118e-01 -2.328067716836842715e-01 5.095538863563877641e-01
3.856900383131003451e+01 3.282324628457070048e+01 1.097854177524849320e+03 9.013749055742469318e-01 2.454768045174429147e-01 -3.638229385573851782e-01
3.997773768631702751e+01 3.526069189575547114e+01 1.016313453015792788e+03 8.200259806389567085e-01 1.253137109013698625e-01 1.163797449884516055e-01
4.374667113154671227e+01 3.292882174667644790e+01 9.960738884804868576e+02 8.077895100254850469e-01 -1.402692453384309645e-01 7.376125348065346587e-01
5.536240247451232932e+01 2.568142552999593775e+01 1.023859865963881816e+03 8.975943009134650374e-01 1.175216394682050275e-01 3.839286594871752500e-01
4.929416670014535384e+01 3.056773376074227855e+01 1.390580891572379187e+03 9.541939125143719114e-01 3.105186574113949494e-01 8.154310326064095893e-02
5.196023196951813361e+01 2.623500171468701225e+01 1.099874212081610267e+03 9.699517996327680081e-01 6.869556235757404150e-02 2.994962552549869095e-01
3.986788872161594099e+01 3.875822193056004039e+01 9.702676408029734603e+02 6.510327627044627530e-01 3.376429592514419986e-01 7.504376862447990904e-02
4.189320242660637206e+01 3.454820946200091214e+01 5.483952622470413871e+02 3.861213347040097776e-01 -6.765209810434391624e-02 4.720353020215612427e-01
3.855191314349596610e+01 3.506250748295434505e+01 6.540571193533660335e+02 5.618002097404234396e-01 -4.916791378844997257e-03 2.157359886162066309e-01
4.193757205773937358e+01 3.366358677288523893e+01 6.854196116100127938e+02 5.226656906557867188e-01 -3.086660725698041619e-01 7.409260132949679889e-01
3.927058286226150585e+01 3.683923263075497800e+01 9.714231890013116981e+02 9.611136190165975313e-01 1.021493856697704983e-01 1.684504745439453499e-01
5.081065491205607287e+01 2.401052698549104036e+01 9.147353319528517659e+02 9.114568938019695921e-01 5.102389587878132515e-02 -6.937291901647169023e-02
4.007858770032202500e+01 3.222286656457107767e+01 6.547049907703177496e+02 4.551717070458879966e-01 -2.322681604599414963e-04 1.383278704175994467e-01
3.750925081434058228e+01 3.299060905415980471e+01 1.046436248390446281e+03 9.371199287196053662e-01 6.020867234007623026e-01 -7.690843725455360769e-01
3.885347930424037344e+01 3.747221050408287368e+01 8.815960767047109812e+02 8.876251974710371861e-01 4.306040744038912016e-01 -8.221555727428644933e-02
3.882129906291665122e+01 3.535741432305232479e+01 7.755745911789417733e+02 6.113483965055019898e-01 7.687197804609794405e-01 -6.010676781149728587e-01
4.558086589116677345e+01 3.029864127361796733e+01 1.151462390226523894e+03 9.731772342108008234e-01 1.652109289803022907e-01 3.639418568131060918e-04
4.174678091206673969e+01 3.294276394833410393e+01 6.274171638877047599e+02 5.319522520476598348e-01 -1.123067603680617376e-03 2.409647726679799429e-01
5.455692706019537752e+01 2.299213820484892068e+01 9.231471052245610736e+02 8.863239863368074234e-01 -8.722341514009022967e-02 4.708707112619934243e-01
5.222064210590968258e+01 2.559763792050829423e+01 9.823627388690894122e+02 9.542682014346505204e-01 1.033735029722763488e-01 7.027807318595978570e-02
3.998475916895179694e+01 3.564875972810672522e+01 6.611464530454099986e+02 5.482913576151473567e-01 -5.978484677333180397e-02 4.551787011296428154e-01
4.697471551450966842e+01 2.533990315441170083e+01 9.798410804524123705e+02 9.512641378995335684e-01 -1.430410364397137202e-01 2.119353449886715590e-01
4.163736925613933693e+01 3.178373612875449439e+01 1.002957763911586198e+03 8.546406118765222937e-01 -4.175020373464870538e-01 7.481913505174205836e-01
4.989467259511799568e+01 2.917494249165281417e+01 1.064408691618268904e+03 8.229901760121604015e-01 -4.213734067701950525e-02 7.629377524792890775e-01
4.947828547740251537e+01 2.657770048756853853e+01 1.053125277308826981e+03 9.498362046409509762e-01 -1.311032356000156052e-01 6.935645190369302826e-01
4.722099312710562202e+01 2.722236169040807141e+01 1.081021892812906117e+03 9.476772396373766005e-01 6.814942961929761067e-02 5.625181309391340950e-02
4.055918932735611548e+01 3.415530933762564558e+01 8.583279520117110906e+02 6.060256124498137886e-01 -1.837959437764615477e-03 2.534147057384444346e-01
4.799476341627846665e+01 2.622737849010226441e+01 9.352057078365061216e+02 9.474933871287640752e-01 1.045176863049872458e-02 -5.629027603971346883e-03
4.299242524569107360e+01 3.441477981616528581e+01 1.173733463465123123e+03 8.832218226426994390e-01 -2.086724347276962266e-03 4.742249394607872537e-01
4.216914682102255796e+01 3.391334198370292086e+01 8.673109039508683509e+02 6.334016236890085416e-01 -7.499963899885372931e-04 3.430549082136832850e-01
3.831469094680728915e+01 3.215756290724528554e+01 1.054997978389553055e+03 9.038230011006384013e-01 1.444940143756552435e-02 -1.067912402643236836e-02
4.238360053497810753e+01 3.452924168193595023e+01 1.262020902530018702e+03 9.488954931896299572e-01 2.600285092104722140e-01 9.170033907558804154e-02
3.595412579946721365e+01 3.566651959575512620e+01 1.056265199285170411e+03 8.742989898818094296e-01 3.206997218716357151e-03 6.964998936451505251e-02
5.622780920932527948e+01 2.384718904073247359e+01 1.023244229704900704e+03 9.729037646598552858e-01 2.150959154790344219e-01 -2.974452820408596265e-01
5.134562998044237503e+01 2.580103295129428531e+01 1.201272343427198393e+03 9.050985557274899840e-01 2.151329940689818976e-01 -1.727828038708590364e-01
4.168041473856720813e+01 3.200520297116663215e+01 9.698191737635952450e+02 7.753663865391998700e-01 -4.447166700952721180e-02 3.089745923714811160e-01
4.403278197067379551e+01 3.417477091955117885e+01 8.181193429190822144e+02 6.323484686051604742e-01 3.615517867524280660e-03 5.044733931817367845e-01
4.015494448562050422e+01 3.578369065336853794e+01 9.844320414757320350e+02 7.915830175764658749e-01 5.904473462747853452e-01 -3.359287724373975492e-01
4.052697124906659809e+01 3.825151000494795994e+01 7.882799612127770388e+02 5.997284563032414528e-01 5.895589149778363014e-01 -5.754710845680171410e-02
4.192777555552803648e+01 3.004815030648706653e+01 8.963405355122951050e+02 8.094120568343681210e-01 -3.614488612791116884e-02 1.732687380181288372e-01
4.149864212468042268e+01 2.981644005651231666e+01 4.857498703428958606e+02 4.273662850177241679e-01 -1.269644685021172614e-01 2.580137180384024509e-01
4.668060495760528994e+01 2.737787632217722233e+01 6.641034495843789500e+02 9.357892115624280027e-01 5.345718439461923793e-02 -3.695469861402747580e-02
4.745235177680932992e+01 2.552542567653915384e+01 9.340813788100216470e+02 9.593254568709650432e-01 -1.228044939218651543e-01 1.964070005335247504e-01
4.760749034536038948e+01 2.913847345163134861e+01 1.052785162100295565e+03 8.827800830944697585e-01 -1.359693407340351046e-01 7.317719924681617139e-01
4.172936331955063594e+01 3.458442626954266785e+01 8.248373430576010605e+02 6.016930224602266009e-01 1.762713335092496447e-01 1.984106474522991659e-01
5.205395515661452066e+01 2.137731338837715001e+01 8.705547145913997156e+02 9.210695525298743247e-01 -8.717963106042819765e-02 -4.437455553051609242e-02
4.957872694933414692e+01 2.729917213583229341e+01 1.059064408399899548e+03 8.058796212256218450e-01 2.575789510658145764e-01 -2.912067312286550913e-01
3.854774916377424887e+01 3.530922232233351110e+01 1.089178784794093190e+03 9.806369680916777742e-01 1.157876791758821050e-01 1.119488805063015568e-01
5.603841097534461113e+01 2.076940298468171520e+01 8.900755910920966016e+02 8.619133315455235200e-01 1.181829166440386547e-01 -3.680201550746885486e-01
4.134475992009395640e+01 3.606505633250806397e+01 1.008062289886747067e+03 7.146608873607095402e-01 -1.069898321627697681e-03 5.153134954208500318e-01
4.197031785730639797e+01 3.522402582908780033e+01 1.057510057745477297e+03 7.863689937291733489e-01 3.367525979429350502e-01 7.198115123717714614e-03
4.790549812717764411e+01 2.758021634462130933e+01 1.036496726861617617e+03 9.143100569351267914e-01 9.886520046944059781e-02 2.320940523668939617e-02
4.173231269543478561e+01 3.750522054677993822e+01 5.924124766965704794e+02 4.682227414416467171e-01 2.136112851064482787e-01 3.640359840484984622e-01
5.251844214963981727e+01 2.240464643115987187e+01 8.423943375285506363e+02 8.334663148582215353e-01 3.117213849682734170e-02 -1.207556983418291568e-01
5.171689352579299737e+01 2.392104557606062443e+01 9.675167618741593287e+02 8.298631349663009305e-01 6.744228529496980318e-02 -5.116918357654534621e-02
4.008910992312146249e+01 3.593743118784909285e+01 7.289730492997307465e+02 4.668345957262985957e-01 -1.157390688438939691e-01 4.307794332376812529e-01
4.010827571195017072e+01 3.588135055949197749e+01 4.760297552526139953e+02 3.153838261047797742e-01 -1.029875588084449151e-01 5.527241313055623051e-01
5.106128026655451180e+01 2.767611792057216036e+01 1.046223719334552698e+03 7.710387537731954177e-01 2.321466303404185749e-01 1.640972703772144159e-01
4.750772713486492904e+01 2.320738331608618665e+01 9.293306935094329901e+02 9.552495547592901870e-01 -3.524186171140094026e-01 5.640367052472726739e-01
4.029671613689630760e+01 3.412312934890468341e+01 9.495829927343287409e+02 7.825017049426974403e-01 2.199825031326266278e-01 -9.558621878179560105e-03
4.185415256394876593e+01 3.719913563589417294e+01 9.191605023049237388e+02 6.239281723069185492e-01 4.991719069304544343e-01 -1.253704514787888635e-01
5.059428234563325333e+01 3.000687440755137914e+01 1.161863141436580236e+03 8.634121433258868938e-01 2.160727044212182313e-01 2.830344209442294812e-01
5.104225088154841927e+01 3.003475324794687396e+01 8.318258712517248341e+02 8.601669498746205011e-01 1.322031149555094320e-01 4.975365376317946731e-01
4.628011638555582152e+01 3.052989657644534560e+01 1.189740678673042567e+03 9.422715353573003494e-01 -9.985774509928384279e-02 6.950532247784846351e-01
4.345902859028720400e+01 3.165779440056630989e+01 9.258869125703589589e+02 8.280475013944107454e-01 6.220862198668958287e-02 2.327722022593582407e-01
4.340359436356203560e+01 2.900613329073670954e+01 9.990448310795993621e+02 9.105580396969973345e-01 2.135621611404254008e-02 1.380915714184489593e-02
4.450071170016400401e+01 3.338068660964895429e+01 9.138916511504384061e+02 7.774346927788108319e-01 -3.195067113731122482e-02 5.424778272218111486e-01
3.955592808816233941e+01 3.648864994796003458e+01 7.475797508658175730e+02 5.899165374722008526e-01 2.850785263877661513e-01 1.192099194277504610e-02
3.746431517977410408e+01 3.450352536870931175e+01 8.988399503375229642e+02 7.258198318667836713e-01 9.246588195415460232e-02 1.242355915642191951e-02
4.395167417128463683e+01 2.836971176067661560e+01 8.789121759538462584e+02 8.942557159216056872e-01 9.624131356936545256e-02 -2.469320892351706820e-01
4.406604608186125915e+01 2.944241512447050724e+01 1.165366007680268240e+03 9.707512107079102615e-01 4.749387392405072794e-01 -6.569291138839280508e-01
4.864251022234094535e+01 2.690393852085889037e+01 1.052693847676173618e+03 8.515535283795245824e-01 -1.261246379633594872e-01 7.025937126969092894e-01
5.474791053571944843e+01 2.295236936608801770e+01 6.337344822217032743e+02 9.363318861427258888e-01 8.988990667572550886e-02 2.130932718558176953e-01
5.143138032281998306e+01 2.170642017128009016e+01 8.391596010678769062e+02 9.148195500607353425e-01 -1.002953484879392093e-01 -1.082782215812004706e-01
3.903158027294748678e+01 3.466575233255955624e+01 9.286634600438593452e+02 7.679489038379678778e-01 4.520616501192803449e-01 -3.062734247960349765e-01
4.813305338873319528e+01 3.140189982829474857e+01 1.162349351492055348e+03 9.710725227751700883e-01 9.883478269017158258e-02 4.575237410376895020e-01
4.977876285372970244e+01 2.042581768547701415e+01 7.612067351018738464e+02 8.895446966306289616e-01 -2.715446172074560960e-01 6.436869480990210779e-02
5.009857009867796052e+01 2.856002797619382250e+01 1.093006794646781145e+03 9.481693430775555154e-01 1.918845081431780342e-01 4.567532280379858756e-02
4.496506064848909290e+01 3.436265256587239492e+01 1.094592453970906718e+03 8.860407607738014502e-01 5.168907499840572767e-02 5.055261021366933560e-01
3.863022647220779504e+01 3.420309530217615901e+01 1.048859375008677262e+03 9.481653869299545567e-01 1.145357713175504943e-01 3.059372388572521514e-02
4.848417689100078576e+01 2.897145379995144765e+01 1.089364614628837444e+03 9.638934287580729343e-01 2.009922815160518905e-01 7.633950517091235739e-03
5.022569100582949631e+01 2.721685153372346733e+01 1.190695718790535238e+03 9.645520718039446439e-01 2.138571094213213009e-01 -1.358592336713639881e-01
5.439771610320502759e+01 2.599729882940996006e+01 1.017085452792508931e+03 9.625812220747576031e-01 2.880366773105050293e-01 -1.437318279815190947e-01
4.084195291123110394e+01 3.637089527479623996e+01 1.082175274866720656e+03 7.819541601194150982e-01 6.052048742235367484e-01 -3.350689212710604159e-01
3.817232260600294325e+01 3.560624634023950819e+01 5.701852369626725476e+02 5.074768287017566992e-01 -7.744219640510922875e-02 3.541139441564249424e-01
5.232869654421733685e+01 2.151907826974828097e+01 8.678963380871954314e+02 9.643910711489622756e-01 -7.912740123371142520e-02 -3.670604455373077668e-02
4.940262864621354311e+01 2.565200976147213296e+01 1.058644636921982055e+03 9.131438460664644818e-01 3.063304493360582970e-01 -5.367108400946525304e-01
5.455566922154531539e+01 2.217107420382438576e+01 8.951777412086497634e+02 9.287293467040018680e-01 -2.641342257631660445e-03 2.021630039197011564e-01
4.020545779902359840e+01 3.570579455473674102e+01 1.135757107491021088e+03 9.127859510043017099e-01 5.031393518178172153e-01 -1.924807683096489419e-01
4.432422954335680743e+01 2.990837902725737152e+01 1.051928908164094310e+03 8.981366107639516816e-01 4.879362274612930594e-02 1.119419628079946355e-01
5.475510515772507603e+01 2.563845315983254736e+01 1.089308783920016367e+03 9.046265625758952433e-01 1.421720225480177513e-01 1.744244242388344746e-01
5.181430708704932186e+01 2.223109431720652651e+01 9.409193492604780431e+02 8.685091623209670875e-01 -2.284040289519397374e-02 -2.072873426388564116e-02
4.229139588623670676e+01 3.289274109938483548e+01 1.050936883483608426e+03 8.672440241515216863e-01 2.676443636159139827e-01 -1.668399826108715386e-02
3.798382643581117435e+01 3.311297932751585194e+01 9.457133972429628557e+02 8.802624270273480267e-01 2.138035002790331651e-01 -2.558302080598758299e-01
5.456111494741927004e+01 2.332740222584483192e+01 9.104042513532787098e+02 9.836939077762323347e-01 8.549521037770406451e-02 -7.623793993262096072e-03
4.222777882669416982e+01 3.250102314937395676e+01 9.433403933084193795e+02 7.627487653521990429e-01 -3.322248735904581030e-01 8.166921281689411005e-01
4.763493548336040107e+01 3.016220345397970704e+01 9.826717607339552387e+02 6.445360246122777692e-01 2.255539272714617016e-01 1.343223709884914796e-01
4.978335672695040870e+01 2.719392303082133466e+01 8.684735419674409513e+02 6.664506796723919102e-01 3.271759464325125766e-01 -3.570246933067137141e-01
3.925613744021631391e+01 3.779186369379612387e+01 1.263442027937844614e+03 8.541178478187456680e-01 4.697942727650405298e-02 3.919715042761919843e-01
4.154724926598979096e+01 3.545406770133739371e+01 8.820420523278506835e+02 6.439223666768351118e-01 2.286774555753737226e-01 7.619384477699013558e-02
4.668286571710314092e+01 2.831621008980102161e+01 9.964968388408705096e+02 9.506693144412170504e-01 1.531407586291471945e-01 -1.566015524741011800e-01
4.847388001233547072e+01 2.495760696707489856e+01 9.549981783761284078e+02 7.857143416528253876e-01 -5.563862376915910263e-02 2.183123029963036643e-01
4.024804456340150693e+01 3.729348909588849637e+01 7.813971938390734522e+02 6.291567695214614897e-01 -1.235670138640353709e-02 4.708597314811788781e-01
4.741187709503021352e+01 3.083787601448928939e+01 1.097855026208514801e+03 9.155918640327734837e-01 3.333887759067736822e-01 -8.502720270612486309e-02
3.958416062981967087e+01 3.517204501300307840e+01 7.257537828795183259e+02 5.059708853596684985e-01 2.979700869199502500e-01 -9.151841867039658962e-02
4.188482024380982693e+01 2.942314304656735757e+01 1.030184725036232521e+03 9.709563231333286915e-01 -7.260967964386728923e-02 2.118093859634368470e-01
4.468219515198369152e+01 3.027672529248885880e+01 9.049666281040018703e+02 8.994224832657079505e-01 5.146716162275265932e-02 2.199469902279457822e-02
4.196771564681808542e+01 3.518764467710284549e+01 7.162790288592443630e+02 4.946709024448941450e-01 -1.127310482291622867e-01 5.911760461895959606e-01
5.546505899617472579e+01 2.557359084226537149e+01 6.925080903831297974e+02 9.019681072362109031e-01 1.615280806137180392e-01 1.127392708577144298e-01
3.816982784172076038e+01 3.484784843582704639e+01 1.189434670545245581e+03 9.453682373232414893e-01 3.183786949710264991e-01 -1.418486237304469877e-01
4.732816174971965495e+01 2.925210832088831481e+01 1.027888699396694619e+03 8.494680370064875419e-01 1.134865604380926180e-01 2.183675552175599888e-01
4.984978621619182348e+01 2.549466786632612170e+01 1.051595549179729687e+03 9.351678155173871465e-01 1.825696068815515771e-01 -3.881200746201193263e-01
5.267740223564243962e+01 2.265721207272606463e+01 8.316800474871782853e+02 8.862617264323598976e-01 -2.037601939399290990e-02 -6.590613672304290738e-02
4.029916486459798364e+01 3.472199888665845435e+01 8.861022242278968406e+02 6.561442749560719712e-01 2.340792838218531402e-01 1.033937020725987921e-01
4.296455587278158816e+01 2.979258241589080214e+01 8.204464993838869304e+02 7.355668276541167394e-01 1.114022179733154400e-01 -8.149321459485223129e-02
4.377107160874007263e+01 3.274113866594267819e+01 9.881173650278049081e+02 8.499262561733249566e-01 4.636739143297862603e-02 4.682456187100689782e-01
4.070276488246783231e+01 3.564611169135928037e+01 1.165356903434135802e+03 8.059750425131102514e-01 3.029966931249629680e-01 8.393313000301814986e-02
3.849950371307092212e+01 3.490996392597089226e+01 6.108682804612471955e+02 6.054189219868879590e-01 3.505071087708885869e-01 -1.862204528248483093e-01
3.976528633676600322e+01 3.615872821891450428e+01 5.992116859368805990e+02 4.560207821190275790e-01 3.206509962888752785e-01 5.781780118685686531e-03
4.187753907685670640e+01 3.281094288004882031e+01 1.090744730838045143e+03 8.335858671101543660e-01 3.919016370476350319e-01 -3.582180968405347943e-01
5.072109071075542630e+01 2.889046320720169447e+01 1.098383147739595415e+03 8.193373922046771618e-01 1.233570141354722732e-01 3.890304750603222339e-01
4.095446000085981808e+01 3.815916480996023097e+01 1.019053613624487184e+03 7.037381081537071870e-01 1.983482883968828159e-01 3.386485916795032858e-01
4.264161681915356894e+01 2.785420864426389898e+01 1.026962716538052746e+03 9.999961545530877682e-01 -1.977678989624811479e-01 3.484809745214747512e-01
4.584857945573119764e+01 3.091433874890468658e+01 1.073390290771669470e+03 9.095358751250050000e-01 1.873434374360017085e-01 2.006839898145378331e-01
3.879086013033699487e+01 3.262069746815998172e+01 5.772220538932665477e+02 4.485520078488294815e-01 -1.636638662258591281e-01 2.286948057608251261e-01
4.334670134835452870e+01 3.113640149938115798e+01 1.013996150169834777e+03 9.094398515851960241e-01 8.140784827856202555e-02 8.832068278361886182e-02
3.987936718217061838e+01 3.575896213528772449e+01 9.002466893501245977e+02 6.792429436706943768e-01 8.675164549759657728e-02 3.014783034486119839e-01
4.043792597179002257e+01 3.485495318383176055e+01 9.471310089118710493e+02 7.970789452668713970e-01 1.883820853941225656e-02 3.731565429029489178e-01
5.179191108818100986e+01 2.541046385572164823e+01 9.806704161920147271e+02 7.541569916891969205e-01 1.222599776408972438e-01 2.515473834766818739e-01
4.133990255851992401e+01 3.337508972986282174e+01 1.032208998228967630e+03 8.810395992644767249e-01 -8.602720713017261017e-03 2.527996335973331510e-01
5.658879111952531815e+01 2.204769974060377180e+01 9.080861844184598795e+02 9.413180974584105520e-01 6.285286140848030112e-02 -1.494877154881081582e-01
3.902311001131232615e+01 3.590109862244870698e+01 7.007437530578558835e+02 5.129286204622536260e-01 2.455261696595998355e-01 3.985397587350900106e-02
3.904258778580795308e+01 3.437918620108443690e+01 5.138913723559240907e+02 5.102759516361508041e-01 6.129190770388379117e-02 7.572407831667622713e-02
5.492389813901482398e+01 2.661788122836657777e+01 1.062158088594167793e+03 9.136963760201213258e-01 1.265512532014166081e-01 3.555613989472506398e-01
5.025655172300957219e+01 2.332009517787619757e+01 9.694350270023236362e+02 8.950886279865735151e-01 -4.950547630834804119e-02 -1.692861997893847781e-02
3.999012704643509153e+01 3.524958748911759443e+01 1.094059759435592468e+03 7.224547123691761330e-01 2.353399407857091619e-01 1.812879448034625252e-02
4.689974133705948134e+01 2.834304704002511599e+01 1.076666702514337203e+03 9.916548732745913419e-01 2.194779840218671063e-01 -1.066607105494312840e-01
5.327585232930911729e+01 2.643476264069828829e+01 1.050478191756582646e+03 8.219923847737800049e-01 2.813411699897743201e-01 4.401933319163595787e-02
3.711173159471988470e+01 3.393540464883444940e+01 7.575141618585882952e+02 4.879229434330299986e-01 1.476574979251104314e-01 -7.270263976958109275e-02
4.220679653147201549e+01 3.365369275712237851e+01 1.088107058674955397e+03 8.737961933768102485e-01 6.701329267788141975e-02 2.777708684364733616e-01
4.460790902464768948e+01 3.113814496805808218e+01 9.306150969767043080e+02 7.434951423433153739e-01 2.056534948564995857e-01 -2.512892177711486662e-03
5.109388622004004787e+01 2.144387484421428880e+01 9.443355879019760550e+02 8.401298122354785569e-01 -9.659906213793929830e-02 8.334363413980487578e-02
4.920479794122396555e+01 2.621985372591699104e+01 6.325934666818208143e+02 8.830000401732509552e-01 1.013695496387899408e-01 -9.725187979529818089e-03
4.083490226198757966e+01 3.691117539938797876e+01 1.003395629439195091e+03 7.608855562379120974e-01 -1.954404835822892983e-01 6.962019714756035871e-01
3.814251378019086047e+01 3.687657080877811921e+01 7.291721418548379461e+02 5.776573309903846321e-01 5.441117258807968149e-01 -2.137229457180453152e-01
3.754229124724733424e+01 3.612155824290154982e+01 7.967127639477224648e+02 6.725727440793366485e-01 2.018622074972536290e-02 2.144725608463081135e-01
4.055862058092527178e+01 3.587279444718276267e+01 1.026283712409465124e+03 8.846309855984018089e-01 4.025249167051384580e-01 -8.608391420813646389e-02
3.737506067103443996e+01 3.665988975599704247e+01 9.204277689334477373e+02 7.718276845141239795e-01 4.923897506216280695e-02 1.690726940630830899e-01
3.922871872614171451e+01 3.484999606631320290e+01 9.615851426295563442e+02 6.551552761903008948e-01 4.097317976134050577e-01 -2.731579246528916260e-01
3.573208200364782527e+01 3.548771058619974639e+01 1.149267026944520467e+03 9.759481271814738346e-01 -8.211460008607705807e-02 1.576749873877660024e-01
4.327099652145869157e+01 2.985042030836373783e+01 1.043720466617022112e+03 8.376630334527825905e-01 2.155104976645028925e-01 -1.194653834707947587e-01
5.617239946221790348e+01 2.511365207557434331e+01 9.614752904375865228e+02 8.304762114199543133e-01 1.320748245931218090e-01 3.262180165204566218e-01
5.376279486954027931e+01 2.356114022205184000e+01 1.031887788386201919e+03 9.496130105414252176e-01 1.739040045519763267e-01 -1.271341473948906231e-01
3.894486422179987528e+01 3.530502244198219586e+01 1.053095911087221339e+03 8.740261716264938752e-01 -1.615583118166639747e-04 2.402334238985314729e-01
4.541449009331942221e+01 2.841676023933459305e+01 8.724926104045022157e+02 7.223332545675499317e-01 2.296027441074793840e-01 -3.019613189901587114e-01
4.996700852549004424e+01 2.314430363911855082e+01 9.055382286078061043e+02 9.875547564481717000e-01 -4.712024083669565100e-02 -1.437579696196078227e-01
5.350682898775215790e+01 2.403563014080726035e+01 9.932939265443995964e+02 8.451891696670286169e-01 1.583557124740951894e-01 -2.139192673570688152e-01
4.702385566496298708e+01 3.172972289108110289e+01 1.242337318733269512e+03 8.670687202659700388e-01 4.033202231092512524e-01 -1.872916910082325914e-01
4.699732033314268875e+01 3.123739560732581921e+01 9.887164123162248188e+02 7.753654441563799793e-01 -2.151309973896360292e-02 6.424586411917881934e-01
5.006799367281389834e+01 2.632998804703282403e+01 7.068484299113603129e+02 8.736362116555307367e-01 -1.948300330143994119e-02 2.990369378633114805e-01
4.557909619685879221e+01 3.069151519973947373e+01 1.050279489149307210e+03 9.833292411051361981e-01 1.931047514852652150e-02 3.265360829354175820e-01
5.813296382346021574e+01 2.268767747600482210e+01 8.629906377467146967e+02 9.958753026329485447e-01 2.394976799860107086e-01 -5.079185892726509888e-01
4.183536951328333231e+01 3.334557229252358468e+01 7.519063623792508224e+02 5.499855628436014499e-01 -7.974808575280305234e-02 3.800606250788690632e-01
5.422644182167813653e+01 2.484232142118500164e+01 9.171342050226995752e+02 8.981500436328657688e-01 1.780975914955033323e-01 -1.099940478552229733e-01
3.829406621444044845e+01 3.663765712846553413e+01 9.802289078954374872e+02 6.953502882370439231e-01 1.854370182094454422e-01 1.279164561712703430e-02
5.487776524780019827e+01 2.230394679257559787e+01 9.280455854115145939e+02 9.248718445359427331e-01 3.409368055774768258e-02 2.803127282823782498e-02
4.271085845473159281e+01 3.314013714117592713e+01 6.134413600230689099e+02 6.754215222101930260e-01 2.123452089081299676e-01 5.807664214891143650e-02
4.397068601831063717e+01 3.277397399840186409e+01 9.558530789934656013e+02 7.486760939823104977e-01 -3.445245626653517523e-01 9.605198381900295068e-01
3.883889363865134214e+01 3.543609356226465223e+01 7.725275631950942170e+02 6.021462185156005731e-01 2.384156482324300830e-01 1.543185705482333706e-02
4.844423294879594977e+01 3.104344325992791553e+01 1.312729983727366744e+03 9.336218524152143372e-01 3.520362580105920181e-01 -7.619356589289430493e-02
4.966753477997618660e+01 2.272503603407256989e+01 8.338939509171533473e+02 8.916443895241523698e-01 -2.050139946049530648e-01 2.975960106959007478e-01
3.761204011043068363e+01 3.574098186736686955e+01 6.481038680525751943e+02 5.169317051726489698e-01 -5.127806169788391433e-01 7.560913994666790261e-01
3.992758815549399998e+01 2.898766716537029353e+01 9.140387591524651043e+02 9.571884340284736448e-01 -2.764026127435000868e-01 2.301749313771050964e-01
4.636571182758699194e+01 3.270712033115062667e+01 8.207281656823670346e+02 9.879288275660442764e-01 3.977023431533373010e-01 -1.051890841286027695e-01
3.875111032145795065e+01 3.502972198200536980e+01 9.918626286700952051e+02 8.052810846323195104e-01 7.236293891625995844e-02 1.268353061000440374e-01
4.767484488740534943e+01 2.923584597302895816e+01 1.214458723690273700e+03 9.120132293534743972e-01 8.144217105489674757e-02 3.712797229162976831e-01
5.328005818203767063e+01 2.229330453667002843e+01 8.558808539109212461e+02 8.639178911946611139e-01 -3.976332913831288896e-02 7.147092727261730727e-02
