# m1_detect	m2_detect	luminosity_dustance	cos_theta_jn	s1z	s2z
3.697310366680999039e+01 3.529444697151250665e+01 4.438825204764416412e+02 -8.703876285674986280e-01 1.982102465754643356e-02 5.017043550320807697e-03
3.686056714628981723e+01 3.562397168185741947e+01 4.603996078433232810e+02 -8.199736532403992806e-01 4.604395430300232961e-02 -8.901475848904128255e-03
3.925911536115677336e+01 3.533442661478084545e+01 3.883158063194190390e+02 -9.984224188175246928e-01 -3.639366235985528331e-01 5.628264772776734315e-01
4.184967597364621383e+01 2.985530290571469791e+01 2.995427167589237456e+02 -5.991777687430739352e-01 8.617219145201307495e-02 -1.767267334675614587e-01
3.790809602793601840e+01 3.752464297925564551e+01 3.792368113855653746e+02 -8.703015514466628799e-01 6.691101579447570336e-01 -5.683280434082963462e-01
3.739199734077411819e+01 3.376525278799922347e+01 5.798081998401511328e+02 -9.891181801886784752e-01 1.532112729138054852e-01 -3.106658940188921636e-01
4.522598376926233499e+01 3.164295647265895184e+01 3.384639736222814008e+02 -8.644777809118003864e-01 2.467192129063528749e-01 -1.383052065514345785e-01
3.998834246996515418e+01 3.403877537652170560e+01 4.145685733433495557e+02 -9.944632562148350008e-01 7.906051423709394010e-02 -7.823402030515924340e-04
3.833554553361626205e+01 3.522274164552187870e+01 3.547814828562412686e+02 -9.294814787143556023e-01 2.273550267673195725e-03 1.472018408215257645e-01
3.597042074198007100e+01 3.497045114116634323e+01 3.365916577991898180e+02 -6.311318664785031674e-01 -8.232867577949306084e-03 -3.937777270582056011e-02
3.857673868414436669e+01 3.118849703285796338e+01 4.290856250600354542e+02 -9.644479325767448818e-01 1.448225931859833948e-01 -4.196239733667110894e-01
4.088595555359717082e+01 3.344724182926316303e+01 3.385356613045212271e+02 -9.154846846189717002e-01 -2.571575489287141261e-02 1.070376773158349254e-01
3.585637049557434608e+01 3.457117603642243608e+01 3.849520367665023173e+02 -8.899533986937370189e-01 -4.174432190459928527e-01 2.888269020376315055e-01
4.063654862378376720e+01 3.525313677532677303e+01 5.298348062216675771e+02 -8.472719517149058799e-01 5.176173366477646032e-03 2.222210810653230950e-01
4.294988753305251095e+01 3.035344660737967715e+01 4.504108967019033685e+02 -9.972541473501747022e-01 -4.810872335228197350e-02 5.576571613673171612e-02
4.245559106569269403e+01 3.037509853528328918e+01 3.357580985173295858e+02 -3.842818856187844578e-01 -1.495200305485592206e-02 5.958014487796550046e-02
3.995225025912255745e+01 3.304633706833316609e+01 4.682933376374899694e+02 -9.498671311708536402e-01 2.455542631829167044e-01 -2.073742692991282222e-01
4.189120060202201046e+01 3.011202255406312389e+01 4.020445603125281764e+02 -8.797132784041394871e-01 -6.294987187256509409e-02 4.878540716773536318e-02
4.574794293258813838e+01 2.793207982249176879e+01 3.335601805013346848e+02 -6.182211201277755253e-01 -8.887235703595417228e-04 5.741289823486729442e-03
4.433814777272776553e+01 2.796571953299424962e+01 3.952465166329303656e+02 -8.208905877703763787e-01 -1.446573320015605013e-01 3.044609067961988047e-01
4.335642038536183662e+01 2.705293289328333373e+01 4.307103953680427253e+02 -9.937489649832461636e-01 -4.157266110910102890e-03 -2.598697408125535402e-01
4.209258278318400670e+01 3.282129325402662090e+01 5.894416070700171986e+02 -9.944071490107283529e-01 3.061717247646567053e-02 1.239410177737032964e-01
4.088535360205386127e+01 3.192349536582500136e+01 3.761968835598451051e+02 -6.128142333312807111e-01 5.240722861292691492e-01 -7.328229269266843815e-01
4.458408855720161057e+01 2.959264113551146380e+01 5.738930164316490163e+02 -9.317736044530162687e-01 2.664273646877424739e-01 -3.345079541226874675e-01
3.492169367450938466e+01 3.399869738504031602e+01 3.291518765824133652e+02 -8.464060166698104126e-01 -2.103160459037493185e-02 -2.062227444445761670e-01
3.979981884418456417e+01 3.642955244779113144e+01 5.347682518453223111e+02 -9.149533657340660486e-01 4.037847324283652117e-01 -2.150953126717647934e-01
4.133138727065624352e+01 2.994449719623705164e+01 3.917242003674971329e+02 -6.937898105836168838e-01 -4.747318486168593948e-02 -6.008736035186097724e-03
3.713922073614095609e+01 3.691612236044175432e+01 4.954409641674579348e+02 -9.637809530591417984e-01 -2.236561616456544388e-01 3.029805507780805041e-01
3.573408263065903157e+01 3.550189415752718247e+01 4.391508858151773325e+02 -9.951237786088944492e-01 -2.373646553509476675e-01 1.270490721474796525e-01
3.957594552823162104e+01 3.105431826357967395e+01 3.982938282052498948e+02 -6.518465982999849251e-01 -2.239045824429609921e-02 -1.319767694435074190e-01
4.091073802840621454e+01 3.404879293967598386e+01 5.351470590616474965e+02 -9.952216142284893152e-01 2.468362844311010607e-01 -2.287139373782533514e-01
3.834590464005716370e+01 3.425846383703074594e+01 5.754057306842267963e+02 -9.767795619903445470e-01 -1.214710788710426093e-01 6.760734788326855371e-02
3.759552722028344363e+01 3.659623227178376226e+01 4.025203199866336377e+02 -5.693086086836096626e-01 5.032987040505217807e-02 1.030697484298024047e-01
4.562275709558839765e+01 2.721586632599013811e+01 5.629670422702514543e+02 -9.785852926367059057e-01 -1.213526659943410524e-02 -6.448474512151254612e-02
3.451313097254654849e+01 3.328263887205848448e+01 4.495184222545953503e+02 -9.041169583420559652e-01 2.568033722105948491e-01 -5.703112956809570644e-01
3.913568549585725975e+01 3.444380538509544465e+01 4.885160943541513348e+02 -9.094173004085228662e-01 1.151918724380935483e-01 -5.420666810696536143e-03
3.641657534053980783e+01 3.582719642332676102e+01 4.798717822513044666e+02 -9.994059251391693710e-01 -8.178729443538981791e-02 2.133101899998126813e-02
3.763772803886192975e+01 3.100483921771844109e+01 3.045559121181409523e+02 -6.081695831613267433e-01 -1.585809260260402920e-01 -5.241379248108566508e-02
4.010777135864505283e+01 3.244991153171820031e+01 4.249451563383238408e+02 -9.214708996948320907e-01 1.889576746816940336e-03 -8.067195274649863190e-02
3.624326244339383152e+01 3.560166278238940407e+01 4.568993120733760520e+02 -9.580212100456474422e-01 9.460321093293237726e-02 -1.516618570454288384e-01
4.091755479558807451e+01 3.335783416285340053e+01 4.171761448795541583e+02 -6.665316127728725393e-01 1.523289537556934015e-03 1.393095769729796041e-01
4.081667886810657819e+01 3.279369539912650566e+01 4.465722943508638991e+02 -9.450560221320198906e-01 -3.195079583020024594e-01 4.257594767381964740e-01
4.108948701576797191e+01 2.900506849618597016e+01 2.146308831027878625e+02 -4.831469331517697086e-01 2.696464964567871561e-02 -1.176138932871600706e-01
3.897950025441906519e+01 3.225620094781079672e+01 4.956770009155893604e+02 -9.658459552758146272e-01 -6.433750032558444021e-02 3.477524508443067663e-03
4.048478167614707246e+01 3.084736894492620607e+01 4.195659470055549036e+02 -8.959213815555874261e-01 -1.035623138432634205e-01 -4.517223224682165132e-03
3.974628299516506047e+01 3.229136250126001073e+01 2.886746413748501823e+02 -5.741617909764643590e-01 4.600259055463037580e-03 1.329674118132553873e-02
3.996254871718041812e+01 3.570878715409781989e+01 4.468327033424972115e+02 -9.763302099752461105e-01 3.566352224757105005e-02 1.904378585809877178e-01
3.910368633692700513e+01 3.577439116025750820e+01 5.876935754595019716e+02 -9.266111366648241976e-01 -2.931124519721171051e-01 5.158679666397734120e-01
3.932274799867556681e+01 3.288893010733612243e+01 4.233111909547815799e+02 -9.741879102976322979e-01 -4.804974581140540879e-01 5.661600815598927250e-01
4.090355574997507659e+01 2.897323767527993255e+01 4.952876936666733627e+02 -9.919350877464006011e-01 -2.379862203417838773e-01 -1.926557603182934772e-02
3.559773875857259640e+01 3.441572272779276886e+01 3.999697255241430867e+02 -8.794501951724296163e-01 7.234976194459850907e-02 -2.353272260403814764e-01
3.837568235756523194e+01 3.255146960530080236e+01 5.393020482679138468e+02 -8.784647471241001648e-01 -3.487753199355509426e-01 2.894895845698413073e-01
3.671137353115314284e+01 3.609282797248938834e+01 2.540594953155830638e+02 -1.904200859585689354e-01 9.668053780445887407e-04 1.575609138221978345e-02
3.699645623361164581e+01 3.556523619608996967e+01 2.546134149712806618e+02 -4.753596261611428564e-01 -2.681608380921907987e-03 2.361138605187393727e-02
3.974187818125620453e+01 3.488725742269776475e+01 4.799590736795104249e+02 -8.101330592783670959e-01 -9.665326998675784209e-02 2.607499288430443762e-01
3.840740593389490698e+01 3.436529246061119380e+01 4.003858036137050931e+02 -9.809177720597823669e-01 1.800241367308997309e-01 -1.429529105567109992e-01
3.843264333238437302e+01 3.415389699385668365e+01 5.464736953115207143e+02 -9.276413708207630338e-01 1.531332710335297220e-01 -1.919688565837546490e-01
4.140129138303441891e+01 2.948128764500566845e+01 3.706737543971410105e+02 -6.518163274011457009e-01 -1.397012067559862403e-01 1.240074189213889906e-02
3.725684888361452352e+01 3.216320058435278639e+01 3.594123168152770518e+02 -8.030160105707794260e-01 -1.235479370221356926e-01 -1.047848239864185155e-01
3.507650818221945599e+01 3.467643077841039911e+01 3.478281066473404621e+02 -9.456385229259154368e-01 -5.212128938716018012e-02 -3.416877536178326846e-02
4.002048788655883982e+01 3.413617458947739181e+01 4.710319755220899083e+02 -8.101623896265681690e-01 -6.305027366919568020e-03 1.653148033239433823e-01
4.803035956832598430e+01 2.808855006455513248e+01 5.972479086248223439e+02 -9.656357565540184540e-01 9.286287978541982527e-03 -3.672882785573253900e-02
3.987395520255395809e+01 3.163224091933704685e+01 4.395274758810649018e+02 -9.143733105724881627e-01 9.461588324383880810e-02 -2.169983536430331872e-01
3.866340615712672246e+01 3.436392188113135404e+01 4.922708671923998054e+02 -8.683567434356309622e-01 8.320782521631685247e-02 5.849245094614383134e-02
3.926548397963306059e+01 3.584406130431050030e+01 5.873801863019602933e+02 -9.415711895733087644e-01 1.572867564243911886e-01 6.344499100088163424e-03
3.603614265925191518e+01 3.505973346805386370e+01 3.466231926330873989e+02 -5.350771196854390288e-01 8.021804129341184031e-02 -2.989223388302026177e-02
3.670766348364166021e+01 3.041206634117274277e+01 4.859223078406816967e+02 -9.834131599976856375e-01 -5.427527099922297982e-01 9.649572824784855007e-02
4.260127848540624740e+01 2.914604341546260358e+01 3.486635554389201843e+02 -3.377898854106156645e-01 -6.290994732546832668e-02 1.103188737379864615e-01
4.004636920052404037e+01 3.383650804637561293e+01 4.025070196079590232e+02 -8.800237421880188204e-01 -5.270676922875711795e-02 1.584941130091721828e-01
3.732592266867180797e+01 3.393153791131341990e+01 3.257707305476390616e+02 -8.121424156134143812e-01 2.120889622794039364e-02 -8.199662613536555511e-02
4.139565784894146105e+01 3.517536062701390165e+01 6.439250831619250448e+02 -9.797772779945933541e-01 9.685558096924259952e-02 1.049567286084259615e-01
4.657264053877339904e+01 3.229606710791237134e+01 4.242792400745034911e+02 -9.021050859056061189e-01 -1.663154281446910521e-01 7.256204453518950714e-01
3.835355211916237295e+01 3.098696798744297354e+01 3.957019714667152357e+02 -9.278264987355693272e-01 -1.028045610735286997e-02 -2.135664364820793748e-01
3.661048511593715205e+01 3.354097595803845877e+01 3.042121997110630218e+02 -6.990465818900777339e-01 -1.856875700507223947e-01 5.154670778485411636e-02
3.765270390783083343e+01 3.554365304537234493e+01 3.182109218256442205e+02 -5.413724227566362179e-01 9.160813763883915439e-02 -6.247543739494119952e-02
3.751794381391448496e+01 3.241356486649564772e+01 5.354068991291602515e+02 -9.614450910384388926e-01 -5.711507941252690346e-01 5.050582294770702418e-01
3.725094135617950286e+01 3.709776676381855509e+01 4.327109003857163998e+02 -9.082270304555024598e-01 -2.576579749047630888e-02 1.941293438962185258e-01
3.668031105358515020e+01 3.464419391870241327e+01 2.444383492557069246e+02 1.411039310884767695e-01 4.397311857954243342e-02 -8.884143072376934902e-02
3.727300663948099668e+01 3.347362495119350001e+01 5.348206596624370377e+02 -9.733739196913037128e-01 6.725484897806961911e-03 -1.878844700395843892e-01
3.615132370295855679e+01 3.329972018780298981e+01 4.420981728480924744e+02 -9.632693317290281776e-01 4.424755941955686896e-03 -2.228076978833429811e-01
3.705716611103327551e+01 3.166735318595421944e+01 3.412304331732423179e+02 -9.672733026304329851e-01 5.338745778175280760e-02 -2.782752576138597944e-01
3.586304550389703394e+01 3.502451013039382843e+01 4.454488808689034727e+02 -8.756625723433955066e-01 1.626625963343049375e-02 -1.088045462355128334e-01
3.607428842625408549e+01 3.532657183499846099e+01 4.381282979728690634e+02 -8.647014893891123988e-01 7.562815183741541936e-02 -1.378677668675186152e-01
4.160729704800280615e+01 3.174884210973010212e+01 5.610056532921921644e+02 -9.256425320690282454e-01 -2.643414912958161681e-02 9.798988127372462720e-02
3.514597289111357981e+01 3.426700789234534739e+01 4.728276437812488098e+02 -8.838615632479898121e-01 -3.051080387166292263e-01 7.970307671168364028e-02
3.941196929285798944e+01 3.479202470454249152e+01 4.668895459526106606e+02 -7.515035557950864309e-01 2.597865312360944645e-01 -2.159569420419982788e-01
4.147779243258624149e+01 2.959325359770569719e+01 5.064537525413821868e+02 -9.194173180498543818e-01 -8.747542857623944595e-03 -1.050105545545161612e-01
3.746051981576218282e+01 3.298723214603393217e+01 3.078483881410096501e+02 -8.571879695473297867e-01 -3.458293856738803296e-02 -1.520791471302733455e-02
4.250985904306520524e+01 3.216379494648563764e+01 6.098068589776351018e+02 -9.620258519125541863e-01 1.518044257257932239e-01 -4.362966623265744637e-02
4.299780670096230750e+01 3.138580274508753476e+01 5.691444816627267755e+02 -9.726201509874844442e-01 8.384796052037806272e-03 5.693187073098630174e-02
4.163533853273480645e+01 3.283088415071944155e+01 3.903139908191799918e+02 -7.696452924955065056e-01 4.814065249586774176e-02 1.038354230842824938e-01
3.833850814770097060e+01 3.205679572996911730e+01 5.199275427944621697e+02 -9.775945446950765616e-01 6.336049140186622575e-02 -2.308947725079240620e-01
3.675614999447744680e+01 3.490908817236408623e+01 5.813803016806721189e+02 -9.678970171051706206e-01 -6.517700069755042458e-01 5.916558802553819607e-01
3.910104226024290597e+01 3.443468364352401068e+01 5.105780986621971351e+02 -8.059745254404101500e-01 -1.000891917568534489e-01 1.644051607190623876e-01
3.471633403649437355e+01 3.417792538269661407e+01 3.968410362325484471e+02 -8.361618311134670911e-01 -5.193488826477181408e-02 -1.526475106449527164e-01
3.658793134451889273e+01 3.657660467926156400e+01 4.325692325466629313e+02 -9.339922140461974776e-01 2.420880015004106822e-01 -2.648966684103726821e-01
3.988424851453246589e+01 3.465972985792338079e+01 4.400260783484257558e+02 -7.958830903678195678e-01 -1.527047318464612169e-01 3.930208875415099889e-01
3.747605377919574465e+01 3.213366250875711927e+01 4.910725089547977404e+02 -9.599104975660229799e-01 6.062142279478001904e-03 -1.591809484531558350e-01
4.308727001333737405e+01 2.908256179848739720e+01 3.844257248381620684e+02 -8.952921268394680165e-01 -2.292814232235768079e-02 -5.195921440168517480e-02
3.755438450847802301e+01 3.567604076938657442e+01 1.955776757642912003e+02 -2.645871609858965745e-01 1.224539509318914171e-01 -1.456773443643873817e-02
3.869914374158616965e+01 3.275478205152303701e+01 2.747553383236004265e+02 -6.751167397353556865e-01 1.523575639566613835e-02 -4.414174420692593831e-02
4.432437670155391629e+01 2.948320378237800554e+01 3.876135445333514440e+02 -9.686761211133880778e-01 1.198569214590780724e-01 -1.462838254847115271e-01
4.280833639892998121e+01 3.276588005326930642e+01 4.759049835764812997e+02 -9.980582066865493207e-01 2.776623385469806915e-01 -3.225013619353622185e-01
4.373217223054060554e+01 2.681355120142196213e+01 3.708549709034234070e+02 -5.230438906143597411e-01 7.378906512247750127e-02 -3.700411403588559911e-01
3.857632658259504410e+01 3.196284893915953518e+01 2.475577252373641954e+02 -2.258098733467152341e-01 -5.317257094030599512e-02 -7.932757628291932372e-02
3.873321757601127757e+01 3.331800074567087222e+01 4.734241566170034048e+02 -8.663254903505004378e-01 -1.195893741351673409e-02 7.480451512015560966e-03
3.756969310390729788e+01 3.405875223184197864e+01 5.527020795160595981e+02 -8.280045652966320224e-01 -5.921305284174033234e-03 -6.184279205190108819e-02
3.506494472623525382e+01 3.489537222429834884e+01 3.435284553496088620e+02 -9.107895535514771712e-01 -1.620916596631756246e-01 1.476060004317488600e-02
3.718854410807733046e+01 3.576229801018408239e+01 4.134886480835105544e+02 -6.867839193998811487e-01 7.602777055092480030e-02 -7.718296908633591469e-02
3.715704622137527480e+01 3.599682812781389174e+01 5.271733113925632779e+02 -9.860381200761711984e-01 2.297804403632009440e-01 -2.270749459299637452e-01
3.774388926252941445e+01 3.240812480277210739e+01 4.490050748399847862e+02 -7.900159193098772459e-01 6.509908117195893629e-02 -2.076555573702534019e-01
3.674687116076458437e+01 3.425293308730910979e+01 5.525506203645493315e+02 -8.878438418961680512e-01 -4.594277966870586455e-02 -3.636018054849008557e-02
3.989306248909767305e+01 3.509057324077267026e+01 6.176238269565641303e+02 -9.099731362549301483e-01 1.044857614938598661e-01 7.065216110175945308e-02
3.694755106106136822e+01 3.276281562647877621e+01 4.646053251748677440e+02 -7.578987974878161893e-01 -9.540718129577374640e-02 -3.717387996887987905e-02
3.592800178806018607e+01 3.460923851156632480e+01 2.906852329448872183e+02 -5.133641571121455582e-01 -5.251787090733917723e-02 -8.935398919678691487e-02
4.253464071511807276e+01 3.005616902493710185e+01 5.097578777836972677e+02 -8.794105361597592818e-01 -1.035940101485669754e-05 -1.593334366955749884e-02
3.620778404533469796e+01 3.566694212760732086e+01 3.293277909524232996e+02 -3.770826878840188301e-01 -9.091050482451634718e-02 1.534796296770210289e-01
3.766601289371427441e+01 3.318990205898351320e+01 5.677038039818422703e+02 -9.823399210205163712e-01 5.517482614650340983e-02 -2.363046131612410450e-01
4.144228911247907376e+01 2.982629539532071661e+01 3.326507356202982351e+02 6.934904243411404989e-01 -4.412278736852477679e-02 2.727276710551191502e-03
4.233637496963422819e+01 2.825184642089678988e+01 4.829601960089215140e+02 -9.695306178577286493e-01 -3.464266527189373557e-01 2.213936514012339041e-01
4.281728801208409863e+01 3.240816315303433015e+01 3.630921691001939848e+02 -8.955105261241943504e-01 -1.018579892410892695e-01 3.352117883454601710e-01
3.973253747881912545e+01 3.213197919160349869e+01 4.604987139892764958e+02 -7.678124001333679338e-01 -7.412962184905934337e-02 -5.951457396021549162e-02
4.239131555147726971e+01 3.034645448404341650e+01 3.442070841396163701e+02 -9.578505029644840407e-01 3.500245173794016007e-01 -6.123338850583637250e-01
3.845138430715287114e+01 3.441876178497007288e+01 5.763154514797257661e+02 -9.779472335466160571e-01 7.496350856502755067e-02 3.100986465614321771e-02
4.068620762740632557e+01 3.163754504924833810e+01 4.977628423376235673e+02 -8.817312076120460418e-01 -5.249089447643479067e-02 -1.869000003482911877e-03
3.941158809376421601e+01 3.442433937477418482e+01 3.639214995432514002e+02 -9.441018332010139291e-01 1.265296097296014300e-03 9.201564661395654487e-02
4.054363911930392561e+01 3.019664602135697251e+01 3.162317536245521978e+02 -8.933930216819659931e-01 -1.248551955801574520e-02 -1.543547973258635186e-01
3.614818347932802567e+01 3.589891392705764872e+01 3.910479219988843056e+02 -5.115037896018115315e-01 -1.630766039093545228e-02 5.422790065856491343e-02
3.757045448842630719e+01 3.284318494000750377e+01 5.220471033564048184e+02 -9.054006776440650661e-01 -1.274336441678674270e-01 -8.664604824245591280e-03
3.426462642837901740e+01 3.414746405343472446e+01 4.316723919411988390e+02 -9.491058651808267355e-01 -3.314175654588882858e-01 4.543984188757674292e-02
3.594396903549908728e+01 3.578869778977772853e+01 3.941906407427538284e+02 -9.625837829655153888e-01 -7.405046975979528989e-01 6.544948688004943449e-01
4.386423444608303868e+01 3.280992641145378030e+01 4.244582835706148103e+02 -8.850483535589900308e-01 2.101529285151276516e-01 4.945161883363766685e-03
5.251330800545773769e+01 2.548106571809683984e+01 2.992468810108137518e+02 -9.905251366016940562e-01 1.372228772469336056e-01 -3.084365524382140511e-01
3.672148123410602949e+01 3.272840679292830401e+01 2.838506550220446911e+02 -7.558114016542178959e-01 -9.311470269686947243e-02 -1.690617946006558736e-01
3.879316469044951532e+01 3.460953370424103781e+01 3.314989236922195346e+02 -8.592395227212800135e-01 -1.511340877592533445e-02 4.306503834190995861e-02
4.303183613771612670e+01 2.862767510203535082e+01 4.166106189328294249e+02 -8.686991797410259508e-01 3.035340339304300541e-02 -1.696511201044158534e-01
4.487420596058636590e+01 2.700456336240847932e+01 3.306458443523351320e+02 -5.621007824936440356e-01 1.004751191974757180e-01 -3.359561908206872283e-01
4.231669133662904159e+01 3.500361393818059952e+01 4.354995177030224909e+02 -8.873253147585712375e-01 1.348026949711255973e-01 1.279096996664202956e-01
3.645288184044510871e+01 3.638196459894400192e+01 5.426799882484614272e+02 -9.824604214972270100e-01 -1.597587348190897608e-02 -3.010018929723359653e-03
3.773554653081776422e+01 3.089878821657838159e+01 4.751515723398021009e+02 -8.587464245002899288e-01 -1.015905805432000542e-01 -1.796583151843257342e-01
3.703548034915060327e+01 3.375558899043832639e+01 4.514572023239178975e+02 -7.760993678689449560e-01 -4.063825526547225064e-01 2.580846107692240654e-01
4.018426622859110608e+01 3.395054194442734286e+01 5.996080100689333676e+02 -9.089261202056418965e-01 -7.846790659837184212e-03 1.623705153382152544e-01
3.649936710832739095e+01 3.349566529983228236e+01 4.345088594582600194e+02 -9.002018727985506841e-01 4.261134796364426935e-02 -2.594622708503998565e-01
3.796008214795250524e+01 3.304781840978164809e+01 5.439448860215517243e+02 -9.566441534484571019e-01 -8.716242598546103393e-02 -3.370456017801157222e-02
3.821513223832709372e+01 3.725590135267956526e+01 5.347481598542588017e+02 -9.624250482049875322e-01 3.972202455161495949e-01 -2.647558077305014468e-01
3.651364947341140521e+01 3.553034490418889391e+01 5.134782876267739766e+02 -7.762471797551829811e-01 2.061905628517252814e-02 1.712652867795023265e-02
3.727768528007218407e+01 3.495434469987428372e+01 3.843498806787713988e+02 -8.403456373458947359e-01 -4.836186113610617572e-03 1.828339455358706303e-02
4.398597212869373863e+01 2.706598286537930065e+01 3.769058553485743914e+02 -8.847965913424253870e-01 -8.550900619828540050e-02 4.093783222368566760e-02
3.750616182622272987e+01 3.475845451935106212e+01 5.522666856365705144e+02 -9.860737039563479689e-01 6.654619915387686990e-02 -9.585893385794952426e-02
3.949974941198181710e+01 3.115570205449230201e+01 3.872713333315002728e+02 -7.115173327363376599e-01 1.400960501431336609e-02 -1.886200339520680558e-01
3.937260174587629535e+01 3.435882445467925805e+01 2.529785707097050818e+02 -6.172077264930443397e-01 1.047025544896052901e-01 -9.172243589300585476e-02
3.759224503710127152e+01 3.119007065409895318e+01 4.114917481259303145e+02 -9.521463090004876895e-01 2.473683522636060950e-01 -6.173505876398187597e-01
4.331620696871590326e+01 3.142176349194181739e+01 5.576096731150897767e+02 -8.882866349311004939e-01 2.390965558066253382e-01 -1.870114282103355896e-01
4.107470579245261177e+01 3.028034453462209186e+01 3.512473062487533753e+02 -7.026573538625595639e-01 -1.229024448312550644e-01 1.706873529154848967e-01
3.787774419467135090e+01 3.397714090525148123e+01 3.033179537783017281e+02 -7.166267240393325855e-01 -2.726604722801223915e-02 -3.421855717372299793e-02
3.921476800336895252e+01 3.179536075704002229e+01 3.773896975072704549e+02 -6.733076238675562708e-01 -8.293706112856254198e-02 5.823876371307976953e-03
3.801315263614309004e+01 3.086955076906239626e+01 4.033888498846355901e+02 -8.547383370982083450e-01 2.877028237184421355e-01 -7.843766497877189270e-01
3.942567716092960239e+01 3.094520105141015520e+01 4.426156035188126907e+02 -6.989817426432268777e-01 -4.874437581810378561e-02 -9.997818612021111551e-02
3.683204344311950962e+01 3.252496541383573714e+01 4.819418232547166099e+02 -9.670782100690464844e-01 -9.018280050233730416e-02 -2.761634141865603742e-01
3.955495006913000111e+01 3.128854368913035344e+01 3.926324801389175718e+02 -6.631138415010505716e-01 -6.658347472765584196e-02 -5.424275761440740945e-02
4.184593747665639540e+01 2.723465312545176786e+01 3.038351879550234571e+02 -6.129048733087760770e-01 -2.037215323582217685e-01 -1.406568869461132139e-02
4.487425949210489762e+01 2.795523154645329100e+01 5.453884107233285476e+02 -9.890517177633008084e-01 7.068897830982129316e-02 -2.641899581018579135e-01
3.885381587360624422e+01 3.071407997832748649e+01 4.676518941477938256e+02 -9.849286226321398718e-01 1.335830653543964019e-01 -4.447514272263198842e-01
3.902141457058675655e+01 2.958551038320893767e+01 3.944587137971055313e+02 -7.769718887990989531e-01 -2.663555624148722933e-01 2.620520096987136519e-03
3.838025598626519042e+01 3.005698064607132736e+01 3.293292611622517825e+02 -9.970759722234971978e-01 2.385224662322887185e-02 -3.668771802350170308e-01
4.002551177246199643e+01 3.158711259054381415e+01 5.160192450164221327e+02 -9.089135230407751065e-01 -9.561969636242369230e-02 -8.851911703033936429e-02
3.807144398252444972e+01 3.756054513584644639e+01 6.016960714675915369e+02 -8.914287266033320556e-01 1.632047306161909517e-01 3.247426726268943381e-02
3.800450168942677465e+01 3.759484888073755826e+01 4.670376173456433548e+02 -9.391167205856862932e-01 4.886358177360030641e-01 -3.165814940835445790e-01
3.692396063055733180e+01 3.544460556692424547e+01 3.338479558396332436e+02 -4.939504175237164341e-01 -5.187971313466166468e-02 1.622936013476330465e-03
4.225283369706969694e+01 3.002427453040938587e+01 4.695769796521459511e+02 -8.682010286986829861e-01 -8.198170417105199448e-02 -5.826327854970583114e-02
4.117545416764483690e+01 3.123961668649242540e+01 5.104837731785432879e+02 -9.243178458642876683e-01 -2.698092082589738649e-01 3.741386097816700729e-01
4.113751743128063509e+01 3.335266340027182963e+01 3.639825502845489495e+02 -8.884455084438734884e-01 1.376183168406156232e-01 -3.539713970618760253e-02
4.010441060731925234e+01 3.461598734649092535e+01 5.086539610656643049e+02 -9.166846177505899584e-01 4.330502655647382876e-02 7.508686071726876354e-02
3.910953419796398123e+01 3.237217495946180890e+01 5.573176714010613750e+02 -9.196415340606010069e-01 -8.834808714719702416e-02 4.351397726081144418e-02
3.957308063767900563e+01 3.339604426820022809e+01 5.357895236451062146e+02 9.529903230135146064e-01 -6.542551299592155867e-02 -2.616892107345871257e-02
4.028323511131163315e+01 3.524943511662166173e+01 5.366128830934172811e+02 -9.072401587503127196e-01 1.696928925167236757e-01 4.495431609960751085e-02
3.901208991592526587e+01 3.360320342563508689e+01 5.491761053080899728e+02 -9.053074560886648081e-01 -6.322562491573832655e-02 -6.788876182850466651e-03
3.936383160951189808e+01 2.928205573260452255e+01 2.710705756835507714e+02 -8.397451798553988711e-01 -4.915029225469561003e-01 3.936015055291078868e-01
3.904280225013571481e+01 3.179653377689443872e+01 2.776975033083635367e+02 -5.062005761177021945e-01 -3.958042933452893264e-02 -1.531427577638228878e-02
3.657171127296660273e+01 3.197764362501183655e+01 3.053302999552528263e+02 -3.268479568311110084e-01 1.254357103756736924e-02 -3.346300320512243798e-01
3.824069599497970273e+01 3.422913378849539612e+01 5.028996043059883618e+02 -7.691521465588044837e-01 -1.403140600805540816e-01 1.924487853402660764e-01
3.634701146313273057e+01 3.425704728358649476e+01 4.267912605084466122e+02 -8.552232258275002108e-01 -3.654037387619275545e-01 2.213008867953645264e-01
4.019830621632856804e+01 3.274812657278307171e+01 3.777424336300711616e+02 -8.058607281141660916e-01 -9.349885735351390337e-02 1.521060281385746837e-01
3.986547805527281696e+01 3.013277608217484982e+01 4.760916004620164586e+02 -8.470708792397297904e-01 2.124705861147442934e-02 -2.811036118449384280e-01
3.956629868815968365e+01 3.135759998808794791e+01 4.251225586088792170e+02 -9.732196711533613875e-01 -9.014300598685870414e-02 -7.788740722677638117e-02
3.588237589928674254e+01 2.988760150400135629e+01 3.706446442649930759e+02 -7.106744214274939297e-01 -4.588535584416291169e-01 -5.754942020658289836e-04
3.564500831349665333e+01 3.419411153009887983e+01 4.742990986611706603e+02 -7.620182818197375196e-01 -5.191125007357440951e-02 -1.316605922357240166e-01
3.966116414484648089e+01 3.448619466622358232e+01 6.059847242302930681e+02 -9.847346994118604258e-01 1.624733078892231786e-01 -9.907488914116709122e-02
